timestamp,activity,username,source_ip,action,result
2023-01-17 04:03:15,OrderPlaced,fdominguez,12.0.128.32,Success,Success
2023-07-30 20:39:36,Login,james68,27.143.238.149,Failed,Success
2023-05-04 06:44:35,Login,andrew38,100.60.190.89,Failed,Success
2023-04-05 18:18:17,OrderPlaced,davisrobert,77.200.169.225,Success,Failed
2023-01-21 02:41:40,ProductView,kwilliams,117.27.71.93,Success,Success
2023-04-12 18:24:34,Login,heatherstewart,22.229.73.123,Failed,Failed
2023-03-30 01:22:50,Login,jesse39,88.66.38.153,Failed,Failed
2023-05-27 17:15:42,ProductView,sarah24,173.34.4.149,Failed,Success
2023-02-28 05:26:12,OrderPlaced,tracy53,220.89.53.246,Success,Failed
2023-07-31 14:41:41,ProductView,johnmendez,106.83.93.189,Success,Failed
2023-01-22 10:37:45,Login,brendamiller,147.79.207.212,Failed,Failed
2023-01-25 18:05:08,OrderPlaced,amanda05,146.154.220.21,Failed,Failed
2023-03-02 22:42:22,OrderPlaced,stephaniephillips,60.109.251.94,Failed,Failed
2023-05-26 19:23:18,AccessDenied,fullerjustin,59.61.82.142,Success,Failed
2023-08-01 01:39:25,AccessDenied,mark63,68.8.85.229,Success,Failed
2023-06-22 18:15:22,OrderPlaced,bruce02,175.146.49.151,Failed,Success
2023-03-09 19:26:30,OrderPlaced,williamsdavid,27.114.197.122,Success,Success
2023-02-25 18:46:14,Login,kendrabowers,150.194.118.17,Failed,Success
2023-03-24 16:46:36,OrderPlaced,wongrebecca,212.20.251.1,Success,Failed
2023-02-14 09:09:07,Login,jodidominguez,209.193.106.172,Success,Success
2023-05-14 11:35:56,ProductView,michelle58,98.77.232.223,Failed,Success
2023-04-02 17:28:28,Login,tgriffith,69.249.172.196,Success,Failed
2023-02-22 22:26:46,OrderPlaced,tiffany19,167.164.100.253,Failed,Failed
2023-04-17 13:18:01,ProductView,ybaker,212.210.78.39,Failed,Failed
2023-03-15 01:34:27,Login,merrittbrittany,94.167.124.125,Failed,Failed
2023-02-20 03:28:10,ProductView,abenson,196.255.62.20,Success,Failed
2023-01-12 08:11:41,OrderPlaced,eric28,184.206.203.249,Success,Success
2023-01-11 00:38:54,AccessDenied,hintonwalter,207.188.228.240,Failed,Failed
2023-05-28 02:33:40,Login,forddiana,139.213.185.155,Success,Failed
2023-06-26 19:59:55,AccessDenied,bobbyking,42.96.97.7,Failed,Failed
2023-06-06 21:47:23,AccessDenied,fchambers,216.143.34.216,Failed,Failed
2023-07-22 10:35:00,OrderPlaced,mark15,177.68.252.70,Success,Success
2023-06-10 00:48:34,ProductView,qhart,99.194.217.110,Failed,Failed
2023-07-24 20:11:50,Login,sarahallen,98.165.146.243,Failed,Failed
2023-01-14 20:21:28,AccessDenied,xbolton,44.90.52.59,Success,Success
2023-06-01 16:50:43,ProductView,harrismichael,86.104.55.231,Failed,Success
2023-06-09 22:42:53,AccessDenied,vwiley,109.53.207.146,Failed,Failed
2023-02-17 15:46:47,AccessDenied,wcortez,186.128.8.210,Success,Failed
2023-04-27 10:25:08,Login,charlesbecker,177.87.120.100,Success,Failed
2023-07-06 22:31:15,Login,paularoman,109.68.189.11,Success,Failed
2023-05-08 09:31:14,OrderPlaced,kkerr,102.111.125.244,Success,Failed
2023-07-12 17:40:20,ProductView,andrew09,168.62.94.69,Success,Failed
2023-05-10 11:04:52,Login,ian02,7.108.21.192,Success,Success
2023-01-18 15:24:51,Login,krose,200.113.144.26,Failed,Success
2023-05-03 09:04:47,Login,kristi60,168.184.142.229,Success,Success
2023-02-07 23:57:43,AccessDenied,vgarcia,102.241.7.196,Success,Failed
2023-05-16 12:54:21,AccessDenied,wongeric,67.173.10.29,Failed,Failed
2023-05-06 07:03:28,OrderPlaced,vmartin,202.252.108.17,Success,Success
2023-07-18 13:19:45,AccessDenied,justin08,84.230.219.245,Failed,Failed
2023-05-20 07:24:20,OrderPlaced,john87,28.173.46.35,Success,Failed
2023-05-07 06:33:05,AccessDenied,edwardkennedy,6.190.6.10,Success,Failed
2023-04-17 17:25:30,AccessDenied,shanelarson,189.101.87.148,Failed,Failed
2023-06-04 09:13:13,AccessDenied,timothy27,28.199.120.10,Success,Failed
2023-04-19 01:36:31,Login,justindickson,117.206.24.151,Success,Success
2023-02-24 02:18:21,OrderPlaced,sjohnson,1.186.147.180,Failed,Success
2023-02-02 08:22:38,OrderPlaced,tyoung,56.15.217.18,Success,Success
2023-02-27 19:13:11,AccessDenied,francisvictoria,174.70.215.246,Success,Failed
2023-07-12 23:59:36,AccessDenied,rfoley,215.174.69.136,Failed,Failed
2023-05-01 01:33:11,ProductView,zachary86,200.82.207.198,Success,Success
2023-04-18 03:42:11,Login,csmith,125.237.9.46,Failed,Success
2023-04-08 13:40:28,ProductView,dyoung,23.108.248.76,Success,Failed
2023-01-20 21:23:18,AccessDenied,tamarawright,99.193.115.146,Success,Failed
2023-06-18 07:47:09,Login,tylerwalters,171.230.10.211,Failed,Failed
2023-05-07 12:59:43,Login,williamssteven,168.13.95.128,Failed,Failed
2023-07-24 22:42:59,Login,wadecarolyn,126.140.217.159,Success,Failed
2023-05-17 13:05:43,ProductView,millersarah,19.222.138.23,Failed,Success
2023-06-28 19:03:37,AccessDenied,gutierrezjerry,19.2.217.173,Failed,Success
2023-06-25 18:37:18,OrderPlaced,brianfernandez,165.229.247.158,Failed,Failed
2023-03-27 22:05:41,OrderPlaced,hallen,109.17.124.91,Failed,Failed
2023-01-16 09:52:50,OrderPlaced,sara57,213.224.98.124,Failed,Failed
2023-07-30 04:32:40,ProductView,roy75,140.48.113.55,Failed,Success
2023-01-05 10:01:19,AccessDenied,angelbradford,142.12.75.239,Success,Success
2023-07-07 02:11:23,ProductView,mark28,187.3.180.162,Failed,Success
2023-03-24 00:56:37,OrderPlaced,jenna71,144.236.152.153,Success,Failed
2023-03-25 03:23:34,OrderPlaced,justinroth,39.202.12.44,Success,Failed
2023-07-23 03:00:27,ProductView,brooke56,32.158.167.145,Failed,Success
2023-03-16 06:22:53,OrderPlaced,nramos,147.246.173.82,Success,Failed
2023-04-15 04:04:38,ProductView,vrodriguez,68.214.76.92,Failed,Success
2023-01-01 00:11:53,OrderPlaced,sadams,128.116.206.174,Success,Success
2023-02-07 14:07:50,Login,zcole,101.43.53.25,Success,Success
2023-02-20 22:18:05,OrderPlaced,michael83,23.189.230.13,Failed,Failed
2023-07-29 08:02:14,OrderPlaced,johnlee,95.153.189.163,Failed,Success
2023-06-25 00:44:35,AccessDenied,jasonharrell,4.201.119.18,Failed,Failed
2023-07-06 12:49:32,AccessDenied,priley,17.43.230.241,Success,Success
2023-02-27 22:07:54,ProductView,brandi83,221.196.53.134,Failed,Success
2023-05-12 13:06:59,AccessDenied,mphillips,84.46.250.3,Failed,Success
2023-07-17 11:04:42,ProductView,waltercarter,223.24.19.176,Failed,Failed
2023-07-10 16:19:44,AccessDenied,alexislewis,67.195.28.252,Success,Success
2023-07-08 22:35:02,OrderPlaced,cynthia32,115.2.194.98,Success,Success
2023-02-18 11:05:55,OrderPlaced,proctorpatrick,204.222.153.166,Failed,Failed
2023-07-01 05:13:02,ProductView,runderwood,27.77.178.106,Success,Failed
2023-03-31 05:48:35,Login,laurahamilton,69.195.237.232,Failed,Failed
2023-01-21 13:39:00,ProductView,howardlaura,221.123.96.67,Success,Failed
2023-07-28 17:52:16,OrderPlaced,vanessataylor,78.91.234.30,Success,Failed
2023-07-03 07:12:27,Login,clarkstacey,44.204.57.29,Failed,Success
2023-02-13 14:55:56,OrderPlaced,guerrasamuel,200.109.133.250,Success,Success
2023-02-14 11:00:56,AccessDenied,ibarber,177.32.161.29,Success,Success
2023-05-06 15:21:31,Login,amy72,189.226.189.107,Success,Success
2023-07-20 11:33:00,OrderPlaced,kathyharris,18.169.243.249,Failed,Failed
2023-03-30 13:06:55,ProductView,jessica32,76.133.192.111,Success,Failed
2023-06-15 06:33:57,Login,marywhite,56.140.229.225,Success,Failed
2023-02-11 14:41:53,Login,donaldyang,93.107.143.34,Success,Success
2023-05-15 12:50:01,Login,russellcody,24.95.0.16,Failed,Failed
2023-01-10 16:54:37,Login,dawnkennedy,104.91.202.3,Success,Failed
2023-02-17 18:14:49,OrderPlaced,rodney13,122.172.249.4,Failed,Failed
2023-06-28 08:48:41,Login,blake49,39.17.31.185,Failed,Success
2023-03-10 03:13:47,OrderPlaced,annanelson,47.251.59.169,Success,Success
2023-08-07 06:54:59,ProductView,gmoore,73.69.131.220,Failed,Success
2023-01-02 15:44:27,OrderPlaced,emoses,10.86.59.87,Failed,Failed
2023-03-11 16:17:50,AccessDenied,kathryn33,56.182.44.178,Success,Failed
2023-05-03 12:39:55,ProductView,armstronglisa,3.39.113.125,Failed,Success
2023-02-19 17:20:13,ProductView,gonzalezbrittany,62.44.67.50,Success,Success
2023-02-27 16:07:55,OrderPlaced,hweber,59.172.237.51,Success,Success
2023-03-31 11:19:52,OrderPlaced,matthew71,54.62.118.166,Success,Failed
2023-04-04 05:51:21,ProductView,cparsons,54.223.97.220,Failed,Failed
2023-01-01 09:41:04,AccessDenied,samanthamacdonald,1.86.249.238,Failed,Failed
2023-07-01 04:37:57,ProductView,keithharrison,217.64.199.102,Failed,Success
2023-06-03 09:42:09,OrderPlaced,kschmidt,59.81.162.66,Failed,Failed
2023-06-24 07:02:14,AccessDenied,ssmith,133.214.132.75,Failed,Success
2023-03-15 03:19:51,Login,lewistiffany,98.223.82.87,Failed,Failed
2023-02-15 13:50:23,ProductView,clarkmaria,41.174.148.70,Failed,Success
2023-05-20 07:42:39,AccessDenied,lynchmatthew,118.230.49.147,Failed,Success
2023-02-04 16:15:20,Login,evanskatie,182.50.233.22,Success,Success
2023-04-10 08:37:12,ProductView,ejackson,63.220.145.147,Success,Failed
2023-06-01 02:33:03,Login,julia76,183.242.143.226,Failed,Failed
2023-03-10 22:55:54,ProductView,solomonkristen,35.109.91.134,Failed,Failed
2023-08-02 04:26:57,OrderPlaced,ryancombs,58.63.49.17,Failed,Failed
2023-05-10 15:33:54,OrderPlaced,edwardslisa,103.228.157.213,Failed,Failed
2023-06-17 13:46:58,OrderPlaced,justin45,107.177.119.241,Failed,Success
2023-04-30 11:39:36,Login,michael61,96.249.132.203,Failed,Failed
2023-02-04 22:23:15,ProductView,vcook,150.123.63.144,Failed,Success
2023-06-12 03:48:23,AccessDenied,georgewalton,37.109.203.240,Success,Failed
2023-03-23 05:00:10,OrderPlaced,jshort,61.129.114.69,Success,Success
2023-03-30 08:46:27,Login,susan44,47.223.120.213,Failed,Success
2023-08-03 01:18:37,Login,tony79,108.212.191.232,Success,Success
2023-07-11 08:20:10,AccessDenied,wtanner,112.203.81.183,Failed,Success
2023-03-09 23:30:55,OrderPlaced,hartmanstephen,180.6.57.43,Success,Failed
2023-07-26 18:19:18,Login,petersonveronica,204.217.38.128,Success,Failed
2023-03-17 16:52:09,Login,fisherlaura,156.1.143.119,Failed,Success
2023-03-06 23:18:51,ProductView,fernandezelizabeth,70.69.232.107,Failed,Failed
2023-07-21 09:55:26,Login,taylorashley,183.183.156.98,Failed,Success
2023-05-01 01:40:41,ProductView,mannlori,86.68.252.252,Failed,Failed
2023-01-08 02:46:09,Login,christian49,190.150.205.237,Success,Failed
2023-04-20 18:47:27,OrderPlaced,nsmith,207.186.150.68,Success,Failed
2023-02-02 10:48:31,AccessDenied,floreskristin,209.158.80.222,Success,Failed
2023-07-14 23:27:02,ProductView,ybell,160.92.107.190,Success,Failed
2023-05-15 21:35:43,ProductView,cody86,105.152.138.61,Success,Success
2023-07-19 13:55:51,Login,jared34,76.120.129.141,Success,Failed
2023-04-02 04:57:34,AccessDenied,toddalexander,99.64.8.201,Failed,Success
2023-06-24 17:03:48,AccessDenied,oharris,189.112.25.198,Success,Success
2023-05-10 06:50:57,Login,vclark,136.167.86.47,Success,Success
2023-04-11 19:50:22,AccessDenied,pricemartin,193.5.170.34,Success,Failed
2023-03-08 02:33:01,Login,doylejeffery,201.164.224.91,Failed,Success
2023-02-26 10:11:52,Login,david05,171.49.65.232,Success,Failed
2023-01-18 10:36:27,AccessDenied,banthony,3.157.94.61,Failed,Failed
2023-05-27 15:08:12,OrderPlaced,mcphersonphilip,182.187.253.104,Failed,Failed
2023-01-19 01:17:04,ProductView,tracy25,64.218.123.201,Failed,Success
2023-08-09 03:36:59,OrderPlaced,dlopez,105.163.104.121,Success,Failed
2023-01-12 17:37:29,ProductView,jose33,8.58.62.159,Success,Success
2023-01-16 09:14:27,AccessDenied,erikcardenas,23.112.42.86,Failed,Success
2023-07-16 00:48:52,AccessDenied,lauren77,220.171.236.82,Failed,Failed
2023-03-03 16:58:26,ProductView,spearshenry,36.227.152.139,Failed,Failed
2023-02-05 17:15:12,Login,hlee,113.62.254.195,Failed,Success
2023-07-16 21:10:51,Login,batesjody,102.10.215.144,Failed,Success
2023-03-23 23:21:37,Login,matthew40,128.242.158.43,Success,Failed
2023-01-30 11:03:57,Login,wsantana,220.6.176.131,Failed,Success
2023-06-27 08:33:15,Login,andreawilliams,223.65.55.27,Failed,Failed
2023-05-04 12:09:43,AccessDenied,murillolisa,183.77.43.225,Failed,Failed
2023-03-11 01:48:53,ProductView,johnhiggins,194.178.242.44,Failed,Success
2023-01-01 03:52:28,Login,ihartman,95.135.17.231,Failed,Failed
2023-05-12 06:11:37,Login,iwilson,128.29.47.251,Failed,Failed
2023-06-23 23:31:12,AccessDenied,bondhenry,51.98.252.44,Success,Failed
2023-01-18 02:11:06,AccessDenied,sullivancasey,176.221.211.106,Failed,Failed
2023-05-22 16:46:05,AccessDenied,brockdiane,139.253.160.163,Success,Success
2023-06-16 19:50:21,AccessDenied,kathrynbrown,30.233.196.236,Success,Success
2023-07-24 06:52:16,OrderPlaced,vmiller,128.45.166.109,Success,Success
2023-04-29 07:06:40,ProductView,kbrooks,57.111.176.43,Failed,Failed
2023-05-22 10:11:07,AccessDenied,taylorscott,102.6.178.164,Failed,Failed
2023-06-18 16:30:19,Login,andrewparks,12.123.71.199,Failed,Failed
2023-02-07 17:02:13,OrderPlaced,zlucas,198.124.112.214,Failed,Failed
2023-01-30 00:37:24,OrderPlaced,scott16,36.174.63.248,Failed,Failed
2023-07-26 10:16:06,ProductView,mcguireleon,214.86.176.35,Failed,Failed
2023-06-06 06:00:51,ProductView,daniellewalton,81.193.255.48,Success,Failed
2023-01-23 11:35:58,Login,michael24,55.25.238.72,Success,Failed
2023-02-14 10:09:09,ProductView,andersondakota,80.115.135.211,Failed,Success
2023-04-27 05:04:41,AccessDenied,kschultz,65.230.230.59,Failed,Failed
2023-05-28 07:55:40,AccessDenied,qdouglas,125.25.121.32,Success,Success
2023-06-28 22:24:28,ProductView,romerorachel,151.227.173.175,Failed,Failed
2023-05-08 18:23:04,Login,khunt,82.20.67.82,Failed,Failed
2023-05-18 13:00:59,OrderPlaced,harry76,142.212.100.200,Failed,Success
2023-07-08 04:33:00,Login,ystone,3.198.57.181,Success,Success
2023-06-08 07:58:39,OrderPlaced,hamiltonerica,178.69.200.165,Failed,Success
2023-05-04 18:37:29,OrderPlaced,zdorsey,165.41.67.69,Failed,Success
2023-04-08 13:14:57,ProductView,whitneybarnes,7.226.124.103,Failed,Success
2023-04-07 09:49:34,OrderPlaced,rlamb,119.31.151.164,Failed,Failed
2023-02-17 01:20:23,AccessDenied,xmiles,175.192.212.199,Failed,Success
2023-01-05 08:32:32,OrderPlaced,alyssa23,105.171.75.106,Failed,Failed
2023-02-18 21:29:02,OrderPlaced,mcbridedanielle,134.15.53.28,Failed,Success
2023-04-04 17:12:13,ProductView,harringtonbrittany,70.153.40.179,Success,Failed
2023-05-02 03:56:25,AccessDenied,hthompson,33.91.157.228,Success,Failed
2023-06-13 10:35:46,OrderPlaced,powelltaylor,22.229.164.71,Failed,Failed
2023-06-24 11:45:34,ProductView,deborah71,218.52.119.58,Success,Success
2023-01-15 12:47:03,Login,bparker,128.197.235.95,Success,Success
2023-05-19 04:38:11,ProductView,grimesmaria,148.97.41.226,Success,Success
2023-02-12 15:31:43,OrderPlaced,mary12,207.132.140.95,Failed,Failed
2023-05-25 22:29:07,ProductView,molson,140.247.169.169,Success,Failed
2023-03-05 22:16:35,ProductView,jason38,161.17.106.35,Failed,Failed
2023-02-23 05:56:46,Login,billy82,177.44.135.16,Success,Success
2023-06-17 19:02:44,AccessDenied,patrick61,200.249.85.159,Success,Success
2023-05-13 21:14:34,ProductView,brendahoover,15.126.253.46,Success,Failed
2023-05-26 14:44:01,AccessDenied,kcooper,57.150.192.61,Failed,Failed
2023-06-17 00:10:25,Login,pyork,41.71.70.53,Success,Failed
2023-05-25 11:37:26,AccessDenied,sherri99,153.133.105.131,Failed,Failed
2023-05-11 09:13:24,AccessDenied,fanderson,137.33.13.66,Success,Success
2023-05-03 19:10:02,ProductView,piercechelsea,157.2.214.181,Failed,Failed
2023-07-10 23:15:27,ProductView,longtiffany,60.134.234.194,Success,Success
2023-05-17 22:30:21,Login,tammyhernandez,87.41.63.168,Failed,Success
2023-04-17 07:14:44,OrderPlaced,afletcher,218.121.141.149,Failed,Success
2023-04-06 21:13:29,AccessDenied,cookaudrey,117.72.248.0,Success,Success
2023-03-04 01:09:46,AccessDenied,spotter,186.170.58.252,Success,Failed
2023-06-17 11:37:19,AccessDenied,jordanhicks,54.83.191.196,Success,Failed
2023-03-21 14:59:24,Login,james47,45.57.30.189,Failed,Success
2023-02-22 10:46:41,ProductView,kimberly46,91.91.117.79,Success,Failed
2023-01-01 01:19:42,ProductView,oneal,112.46.206.101,Success,Failed
2023-03-07 12:59:31,OrderPlaced,tinamcdaniel,208.199.202.74,Success,Failed
2023-01-04 02:15:49,Login,mckayerica,206.220.61.228,Failed,Failed
2023-07-31 03:51:58,Login,qdavis,137.133.195.227,Failed,Success
2023-03-08 01:42:06,ProductView,jason78,23.87.254.187,Failed,Success
2023-04-14 19:13:26,Login,dbarnett,83.137.166.60,Success,Failed
2023-01-24 10:05:21,OrderPlaced,rdavis,57.228.84.85,Success,Failed
2023-07-27 04:43:08,OrderPlaced,michellehughes,61.196.15.97,Failed,Failed
2023-06-15 10:30:16,AccessDenied,brownwanda,156.114.48.197,Success,Failed
2023-01-29 00:38:33,OrderPlaced,andrew06,19.60.169.77,Failed,Success
2023-05-23 09:45:37,OrderPlaced,richardjohn,35.5.84.51,Success,Success
2023-04-28 00:06:26,Login,jack35,200.76.205.227,Failed,Success
2023-05-03 12:50:01,Login,taraboyle,128.152.71.3,Success,Success
2023-03-19 18:02:05,OrderPlaced,joshuasalas,191.168.82.178,Failed,Failed
2023-05-27 19:01:23,ProductView,ginapatterson,73.6.106.176,Success,Success
2023-04-03 16:19:57,Login,johnny79,171.144.83.213,Success,Failed
2023-07-31 19:20:59,AccessDenied,ihouston,170.147.180.81,Success,Success
2023-05-06 08:53:51,Login,moorerandall,56.185.116.198,Success,Success
2023-04-12 12:34:43,OrderPlaced,waynehayden,204.118.203.227,Success,Success
2023-06-30 00:19:36,AccessDenied,stevenhenderson,153.117.171.212,Success,Success
2023-01-01 04:23:17,OrderPlaced,ricelindsay,61.130.167.14,Success,Success
2023-01-29 17:20:45,Login,vparrish,218.202.177.143,Failed,Failed
2023-05-02 09:02:00,Login,wyattchris,208.176.49.83,Failed,Success
2023-07-29 12:49:36,Login,allison78,157.93.39.143,Success,Failed
2023-04-24 13:10:02,Login,ffranklin,187.31.161.132,Failed,Success
2023-03-13 00:38:10,OrderPlaced,cardenasalicia,113.210.21.231,Success,Success
2023-02-07 02:08:20,ProductView,andrea06,85.230.3.15,Failed,Failed
2023-06-11 22:37:48,Login,pphillips,189.177.169.199,Success,Failed
2023-03-17 18:57:07,ProductView,reedtimothy,64.140.24.171,Failed,Success
2023-05-08 21:56:03,ProductView,zacharywalker,23.220.249.28,Success,Failed
2023-06-27 13:10:05,OrderPlaced,egarcia,21.78.195.88,Failed,Success
2023-01-08 18:22:43,ProductView,matthewwilliams,73.54.230.71,Success,Failed
2023-05-04 19:06:39,AccessDenied,codyhinton,64.33.56.156,Failed,Success
2023-06-14 15:17:13,OrderPlaced,freemanbridget,41.72.62.69,Success,Success
2023-05-15 05:42:07,OrderPlaced,justin06,52.29.173.72,Success,Failed
2023-02-21 00:42:40,Login,kathy66,205.22.11.24,Failed,Failed
2023-02-10 08:21:04,Login,jeanette69,58.213.198.82,Failed,Success
2023-06-25 10:17:38,OrderPlaced,robertcooper,29.138.73.216,Success,Success
2023-06-15 16:18:30,AccessDenied,campbellmichael,99.155.179.191,Success,Failed
2023-05-07 08:21:55,AccessDenied,courtneysmith,135.121.36.163,Success,Failed
2023-06-27 14:50:36,ProductView,jeffreygonzalez,140.120.100.6,Failed,Failed
2023-02-22 15:13:47,Login,wchambers,220.36.218.148,Success,Failed
2023-05-20 19:44:45,ProductView,daleacosta,208.1.159.26,Success,Failed
2023-05-10 15:36:44,AccessDenied,wali,54.250.17.245,Failed,Failed
2023-05-21 09:05:39,ProductView,aguilaralex,201.77.31.231,Failed,Failed
2023-06-27 16:08:47,ProductView,alanflores,158.63.57.141,Failed,Success
2023-07-01 12:39:08,OrderPlaced,rnash,56.131.101.85,Failed,Failed
2023-04-04 18:08:49,AccessDenied,pgarcia,208.46.129.190,Failed,Failed
2023-03-24 10:59:57,ProductView,lelisa,74.158.172.103,Failed,Failed
2023-06-19 23:53:43,AccessDenied,toddmartin,54.191.91.33,Success,Success
2023-03-31 04:08:06,ProductView,gsweeney,102.220.4.231,Failed,Failed
2023-01-17 14:06:00,AccessDenied,salinaskimberly,40.244.203.104,Success,Success
2023-06-12 05:03:06,AccessDenied,sandy41,122.194.27.113,Success,Success
2023-01-02 17:37:46,OrderPlaced,xsimpson,52.147.7.141,Failed,Success
